--- ABOUT ---
"Piccadily Agro Industries Ltd (PAIL),  was incorporated in the year 1994 and started its commercial operations in 1997 as a sugar processing company. Later in 2007, PAIL has set up a distillery unit. At present the company is engaged in manufacturing sugar and distillery products at a manufacturing plant in Haryana. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"5,707",579,806,41.5

Book Value,Dividend Yield,ROCE,ROE
91.4,0.00,18.0,17.4

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,200,219,114,178,269,196,185,182,255,214,212,276,335
Expenses +,185,194,90,143,202,168,143,135,190,176,166,199,264
Operating Profit,15,25,24,34,67,28,42,48,66,38,46,78,71
OPM %,7%,11%,21%,19%,25%,14%,23%,26%,26%,18%,22%,28%,21%
Other Income +,0,0,0,29,1,1,1,3,2,1,2,1,4
Interest,3,4,5,3,4,4,5,9,9,9,7,6,7
Depreciation,4,6,4,4,4,5,5,5,5,5,6,6,6
Profit before tax,9,15,15,57,59,20,33,36,54,25,35,68,63
Tax %,42%,26%,26%,21%,27%,29%,25%,32%,26%,26%,26%,29%,28%
Net Profit +,5,11,11,44,43,13,25,25,40,18,27,48,45
EPS in Rs,0.50,1.16,1.18,4.70,4.59,1.39,2.61,2.63,4.23,1.94,2.71,4.84,4.53
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Investing Activity +,-22,-50,-46,-10,1,-8,0,-35,-52,-30,-270,-163
Cash from Financing Activity +,-22,54,-52,-30,-44,-4,-9,-22,12,-10,292,50
Net Cash Flow,-2,-2,0,1,15,-12,14,-12,-3,11,-5,5
Free Cash Flow,27,-64,74,29,53,-6,14,18,-5,29,-270,-40
CFO/OP,191%,-6%,208%,174%,216%,8%,55%,82%,77%,44%,10%,64%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,3,15,15,24,41,30,38,32,42,67,63,85
Inventory Days,189,222,233,215,182,201,215,185,201,200,337,277
Days Payable,160,134,152,175,214,172,174,123,140,113,59,57
Cash Conversion Cycle,33,103,96,63,9,58,79,94,103,154,340,305
Working Capital Days,-48,-17,-70,-82,-101,-56,-28,-5,2,38,94,70
ROCE %,11%,8%,13%,6%,8%,10%,13%,17%,13%,30%,23%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,70.97%,70.97%,70.97%,70.97%,70.97%,70.97%,70.97%,70.97%,70.47%,68.62%,68.62%,68.56%
FIIs +,0.00%,0.00%,0.00%,0.00%,0.17%,0.88%,0.78%,0.71%,0.73%,0.95%,1.15%,0.76%
DIIs +,0.00%,0.00%,0.04%,0.10%,0.10%,0.03%,0.01%,0.01%,0.00%,0.97%,0.74%,0.79%
Public +,29.02%,29.03%,29.00%,28.92%,28.76%,28.13%,28.24%,28.30%,28.80%,29.46%,29.50%,29.90%
No. of Shareholders,"27,435","30,841","52,070","51,172","71,833","70,619","69,297","76,030","78,875","74,770","76,004","73,813"

--- CAGR BOXES ---




