--- ABOUT ---
"Incorporated in 1952 by Johnston Pump Company Inc., USA, WPIL is engaged in the entire value chain of Pumps & Pumping Systems from concept to commissioning and execution of water supply projects on a turnkey basis for industrial units, power utilities, irrigation departments, etc. Clients include irrigation departments of various states like Telangana, Madhya Pradesh, central utilities, large PSUs, and various private sector entities. In 2002, Mr. Prakash Agarwal acquired a controlling stake in the company from the B. M. Khaitan group. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,563",467,524,28.8

Book Value,Dividend Yield,ROCE,ROE
163,0.43,14.6,10.7

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,520,324,319,431,591,363,491,382,572,379,426,539,511
Expenses +,418,264,252,361,489,302,387,333,492,329,346,426,436
Operating Profit,102,59,67,70,102,60,104,48,80,49,80,113,76
OPM %,20%,18%,21%,16%,17%,17%,21%,13%,14%,13%,19%,21%,15%
Other Income +,18,8,7,504,4,13,10,17,6,12,14,18,14
Interest,7,7,7,9,7,8,9,11,12,11,13,11,12
Depreciation,7,7,7,8,8,8,8,8,9,9,10,10,11
Profit before tax,105,53,59,557,92,59,98,46,65,40,71,109,67
Tax %,25%,24%,28%,4%,28%,26%,28%,19%,136%,36%,28%,31%,30%
Net Profit +,79,40,43,535,66,43,70,37,-24,26,52,76,47
EPS in Rs,7.32,3.25,3.53,35.30,6.53,3.96,6.17,3.21,0.18,2.29,4.20,5.56,4.14
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Financing Activity +,-10,193,-72,-124,-53,199,-143,-35,-102,-88,151,-46
Net Cash Flow,12,5,-7,7,53,-42,49,30,-24,339,-318,41
Free Cash Flow,21,-189,64,172,130,-63,244,90,155,-131,-187,-147
CFO/OP,56%,-162%,154%,221%,82%,72%,157%,80%,92%,-16%,-43%,14%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,171,165,156,153,92,129,120,132,124,160,168,196
Inventory Days,70,241,209,177,138,240,218,383,360,389,313,285
Days Payable,97,144,161,176,151,208,217,501,497,482,348,236
Cash Conversion Cycle,143,261,204,154,79,160,120,14,-12,67,133,246
Working Capital Days,106,81,58,10,21,37,38,34,44,63,71,130
ROCE %,16%,7%,7%,18%,45%,14%,17%,19%,24%,20%,16%,15%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,70.79%,70.79%,70.79%,70.79%,70.79%,70.79%,70.79%,70.79%,70.79%,70.79%,70.79%,70.79%
FIIs +,5.81%,5.89%,5.85%,5.82%,5.81%,5.68%,5.67%,5.57%,5.54%,5.60%,5.61%,5.62%
DIIs +,2.84%,2.70%,2.68%,2.62%,2.62%,2.61%,2.58%,2.56%,2.56%,2.56%,2.57%,2.59%
Public +,20.56%,20.62%,20.67%,20.77%,20.78%,20.92%,20.96%,21.08%,21.11%,21.05%,21.01%,20.99%
No. of Shareholders,"10,606","11,518","11,808","12,803","14,197","23,846","26,236","28,852","27,889","26,989","26,143","25,524"

--- CAGR BOXES ---




