Total Assets,"1,323","1,660","1,845","2,181","2,774","3,266","3,399","4,452","5,852","7,187","7,596","8,833"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,315,11,315,91,358,510,977,652,691,"1,112","1,213","2,103"
Cash from Investing Activity +,-191,-93,-170,-165,-264,-435,-647,-530,-876,-916,-375,"-1,394"
Cash from Financing Activity +,-124,81,-145,79,-53,-78,-359,26,143,27,-815,-438
Net Cash Flow,-0,-0,0,5,41,-3,-28,148,-41,222,24,271
Free Cash Flow,134,-99,144,-77,132,208,697,65,-151,450,562,"1,451"
CFO/OP,177%,19%,113%,41%,108%,124%,162%,90%,89%,111%,117%,133%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,21,19,27,30,28,23,6,10,3,3,5,6
Inventory Days,44,61,53,47,45,44,39,28,39,38,33,27
Days Payable,28,26,44,30,40,42,40,34,42,46,46,44
Cash Conversion Cycle,36,54,36,47,33,24,4,3,0,-5,-8,-12
Working Capital Days,-3,7,-3,0,-1,8,-6,0,1,10,-0,2
ROCE %,17%,24%,23%,22%,20%,20%,26%,32%,27%,25%,22%,32%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,30.61%,29.67%,29.56%,29.44%,28.33%,28.32%,28.31%,28.31%,28.31%,28.30%,28.27%,28.25%
FIIs +,25.07%,28.66%,29.25%,30.69%,31.55%,31.94%,31.72%,31.78%,33.05%,33.72%,33.12%,37.52%
DIIs +,12.73%,12.69%,13.75%,14.06%,14.90%,15.89%,16.51%,16.74%,16.83%,18.92%,19.91%,16.05%
Public +,31.59%,28.99%,27.41%,25.81%,25.23%,23.84%,23.45%,23.17%,21.81%,19.07%,18.69%,18.18%
No. of Shareholders,"1,82,754","1,91,718","2,05,845","2,03,720","1,94,192","2,17,648","1,94,598","1,85,524","1,83,416","1,64,361","1,59,316","1,58,128"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,19%
5 Years:,22%
3 Years:,13%
TTM:,12%

Compounded Profit Growth
10 Years:,26%
5 Years:,27%
3 Years:,23%
TTM:,62%

Stock Price CAGR
10 Years:,35%
5 Years:,18%
3 Years:,10%
1 Year:,6%

Return on Equity
10 Years:,23%
5 Years:,23%
3 Years:,22%
Last Year:,25%

