--- ABOUT ---
"Incorporated in 1920, Aspinwall & Company Ltd is in diversified business activities including coffee processing and trading, logistics services [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
193,247,315,21.5

Book Value,Dividend Yield,ROCE,ROE
257,2.63,6.35,4.57

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,65.53,72.40,59.26,86.09,77.89,82.98,74.00,89.77,89.21,90.00,83.19,113.66,130.30
Expenses +,63.29,71.65,56.60,82.88,75.41,78.72,69.33,83.55,85.49,91.78,83.10,103.49,121.17
Operating Profit,2.24,0.75,2.66,3.21,2.48,4.26,4.67,6.22,3.72,-1.78,0.09,10.17,9.13
OPM %,3.42%,1.04%,4.49%,3.73%,3.18%,5.13%,6.31%,6.93%,4.17%,-1.98%,0.11%,8.95%,7.01%
Other Income +,2.21,3.10,0.74,1.28,3.93,2.18,1.20,1.45,1.50,1.09,6.50,0.33,2.16
Interest,0.27,0.76,1.24,1.05,0.36,0.63,0.77,0.76,1.91,1.96,1.94,1.83,1.11
Depreciation,1.33,1.16,1.19,1.28,1.56,1.23,1.27,1.27,1.26,1.32,1.38,1.48,1.47
Profit before tax,2.85,1.93,0.97,2.16,4.49,4.58,3.83,5.64,2.05,-3.97,3.27,7.19,8.71
Tax %,47.02%,21.24%,8.25%,-21.76%,-25.61%,19.87%,1.31%,14.54%,-10.24%,-17.63%,14.37%,-5.98%,31.00%
Net Profit +,1.51,1.52,0.89,2.63,5.64,3.67,3.78,4.82,2.26,-3.27,2.80,7.62,6.01
EPS in Rs,1.93,1.94,1.14,3.36,7.21,4.69,4.83,6.17,2.89,-4.18,3.58,9.75,7.69
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Financing Activity +,-14,-8,-18,35,-13,-31,-18,-17,-13,-1,37,-3
Net Cash Flow,-0,2,-1,-1,1,1,1,2,31,-4,-21,-5
Free Cash Flow,4,6,16,-37,13,30,15,15,42,-5,-40,-20
CFO/OP,81%,101%,136%,-84%,194%,"3,245%",187%,107%,179%,46%,-180%,-124%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,43,46,40,44,44,59,57,39,29,32,37,44
Inventory Days,210,220,264,415,291,240,293,393,280,206,307,272
Days Payable,45,73,20,35,26,49,66,68,49,28,33,30
Cash Conversion Cycle,208,193,283,424,310,250,284,364,260,210,312,287
Working Capital Days,86,85,89,76,69,58,72,84,60,68,70,81
ROCE %,8%,10%,16%,16%,8%,2%,8%,10%,12%,7%,9%,6%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%,64.46%
FIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.12%,0.00%,0.05%,0.01%,0.00%,0.00%,0.00%
Public +,35.54%,35.54%,35.54%,35.54%,35.54%,35.42%,35.54%,35.49%,35.53%,35.54%,35.54%,35.54%
No. of Shareholders,"4,359","4,545","4,615","4,971","4,819","5,192","5,011","4,823","4,742","4,691","4,611","4,676"

--- CAGR BOXES ---




