CFO/OP,133%,128%,104%,68%,86%,105%,95%,51%,105%,142%,69%,168%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,49,53,56,48,55,50,61,44,56,54,58
Inventory Days,82,78,88,103,92,105,133,141,110,126,140,140
Days Payable,38,36,52,48,32,37,55,55,38,51,45,51
Cash Conversion Cycle,90,92,90,110,107,123,128,147,116,132,149,147
Working Capital Days,0,8,29,29,39,62,56,72,69,84,79,89
ROCE %,4%,4%,9%,8%,15%,12%,19%,20%,12%,2%,7%,1%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,50.97%,50.97%,26.70%,26.70%,26.70%,26.70%,26.70%,26.70%,26.72%,26.72%,26.72%,26.72%
FIIs +,10.84%,9.41%,8.29%,7.92%,7.08%,7.39%,7.82%,7.67%,7.10%,9.31%,8.97%,9.91%
DIIs +,2.81%,2.26%,2.27%,2.31%,2.43%,2.81%,3.25%,2.82%,2.95%,2.78%,2.89%,2.91%
Public +,35.37%,37.37%,62.74%,63.07%,63.80%,63.11%,62.23%,62.82%,63.23%,61.18%,61.39%,60.46%
No. of Shareholders,"1,48,714","1,53,800","1,52,660","1,46,268","1,37,449","1,32,193","1,20,943","1,14,664","1,07,967","1,04,111","1,02,155","98,128"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,8%
3 Years:,-3%
TTM:,3%

Compounded Profit Growth
10 Years:,1%
5 Years:,-39%
3 Years:,-49%
TTM:,-78%

Stock Price CAGR
10 Years:,13%
5 Years:,-6%
3 Years:,-10%
1 Year:,-21%

Return on Equity
10 Years:,9%
5 Years:,7%
3 Years:,3%
Last Year:,1%

