--- ABOUT ---
"Carborundum Universal Ltd, a part of the Chennai-based Murugappa group, is engaged in the manufacturing of abrasives, ceramics, refractories, and electro-minerals. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"23,654","1,242","1,307 / 735",92.4

Book Value,Dividend Yield,ROCE,ROE
205,0.32,10.5,6.89

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,200","1,203","1,146","1,151","1,201","1,198","1,224","1,255","1,217","1,219","1,298","1,291","1,398"
Expenses +,"1,009","1,034",979,960,992,"1,004","1,029","1,078","1,071","1,098","1,142","1,134","1,254"
Operating Profit,190,169,168,191,209,194,195,177,146,121,156,157,144
OPM %,16%,14%,15%,17%,17%,16%,16%,14%,12%,10%,12%,12%,10%
Other Income +,59,41,31,25,25,19,23,-77,18,27,23,22,-103
Interest,7,5,5,5,4,3,4,4,3,3,4,5,6
Depreciation,53,46,46,48,51,51,52,53,56,59,62,61,65
Profit before tax,190,160,148,163,180,158,162,43,105,86,113,113,-30
Tax %,22%,26%,30%,31%,21%,27%,28%,13%,71%,30%,34%,35%,34%
Net Profit +,149,118,104,112,143,115,116,38,30,60,74,73,-40
EPS in Rs,7.22,5.96,5.36,5.86,7.09,5.94,6.09,1.83,1.53,3.25,3.91,3.99,-0.92
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,326,178,295,213,202,407,451,245,430,602,304,367
Cash from Investing Activity +,-136,-75,-72,-75,-85,-105,-266,-465,-248,-229,-371,-217
Cash from Financing Activity +,-162,-86,-207,-83,-109,-135,-66,89,-133,-214,-110,119
Net Cash Flow,28,17,16,55,7,168,119,-131,49,159,-177,270
Free Cash Flow,339,96,190,121,107,284,348,-315,130,367,28,60
CFO/OP,169%,85%,111%,81%,73%,127%,119%,70%,90%,109%,70%,93%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,66,69,66,73,70,56,66,53,49,53,57,62
Inventory Days,198,198,192,199,204,209,187,218,191,183,215,200
Days Payable,87,72,82,90,80,80,123,117,72,73,71,76
Cash Conversion Cycle,177,196,176,182,194,185,130,154,169,163,201,187
Working Capital Days,44,56,74,85,95,88,77,57,70,73,97,75
ROCE %,10%,17%,18%,20%,21%,18%,19%,20%,20%,20%,16%,10%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,41.51%,41.28%,41.27%,41.24%,41.16%,41.05%,39.82%,39.82%,39.23%,38.96%,38.90%,38.89%
FIIs +,9.98%,10.15%,10.63%,11.72%,12.76%,12.71%,13.01%,12.11%,11.81%,10.87%,10.98%,10.73%
DIIs +,29.38%,29.74%,29.84%,29.06%,28.24%,28.03%,28.18%,28.86%,29.22%,29.82%,30.01%,29.45%
Government +,0.02%,0.03%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public +,19.12%,18.80%,18.24%,17.99%,17.80%,18.20%,18.97%,19.21%,19.74%,20.34%,20.10%,20.91%
No. of Shareholders,"57,158","57,101","56,669","52,943","64,342","67,734","69,300","71,711","69,834","69,083","62,427","65,914"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,10%
5 Years:,15%
3 Years:,4%
TTM:,6%

Compounded Profit Growth
10 Years:,6%
5 Years:,-3%
3 Years:,-14%
TTM:,-29%

Stock Price CAGR
10 Years:,19%
5 Years:,16%
3 Years:,1%
1 Year:,32%

Return on Equity
10 Years:,13%
5 Years:,12%
3 Years:,11%
Last Year:,7%

