Total Liabilities,101,114,140,161,195,208,267,339,423,548,815,"1,159"
Fixed Assets +,18,19,27,29,36,41,59,84,99,141,179,278
CWIP,0,0,0,0,0,1,5,0,0,0,21,2
Investments,29,39,47,55,48,52,32,17,89,147,330,317
Other Assets +,54,56,66,77,110,114,171,238,234,260,284,562
Total Assets,101,114,140,161,195,208,267,339,423,548,815,"1,159"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,14,14,19,6,12,28,9,13,107,97,69,-24
Cash from Investing Activity +,-14,-13,-14,-6,5,-19,-7,1,-99,-47,-273,105
Cash from Financing Activity +,-3,-1,-6,-4,-3,-4,-4,-6,-6,-24,176,-63
Net Cash Flow,-3,-1,-1,-3,14,6,-2,8,1,26,-27,19
Free Cash Flow,8,12,14,4,4,22,-15,-9,88,49,1,-49
CFO/OP,109%,84%,104%,52%,63%,104%,46%,43%,119%,92%,77%,-0%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,80,84,84,72,98,100,138,110,72,89,79,137
Inventory Days,56,66,70,97,84,66,79,98,53,55,75,109
Days Payable,75,75,82,50,70,73,101,96,53,79,66,114
Cash Conversion Cycle,60,75,72,119,112,93,116,111,72,64,88,133
Working Capital Days,58,73,73,114,118,107,136,125,71,76,104,153
ROCE %,21%,31%,35%,26%,22%,20%,28%,30%,36%,39%,24%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,65.04%,65.04%,65.04%,65.03%,64.46%,62.88%,62.87%,62.88%,62.89%,62.89%,62.57%,62.30%
FIIs +,0.75%,0.72%,0.82%,1.45%,0.92%,3.28%,3.36%,2.84%,2.51%,2.35%,2.53%,2.92%
DIIs +,3.65%,3.86%,3.69%,3.70%,3.68%,3.63%,3.61%,3.71%,3.17%,1.63%,1.28%,1.27%
Public +,30.56%,30.39%,30.46%,29.83%,30.93%,30.20%,30.17%,30.58%,31.44%,33.13%,33.62%,33.50%
No. of Shareholders,"1,13,469","1,16,801","1,16,067","1,22,095","1,26,673","1,28,268","1,29,068","1,33,899","1,36,842","1,46,522","1,64,466","1,62,276"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,22%
5 Years:,29%
3 Years:,14%
TTM:,45%

Compounded Profit Growth
10 Years:,20%
5 Years:,21%
3 Years:,7%
TTM:,1%

Stock Price CAGR
10 Years:,32%
5 Years:,37%
3 Years:,13%
1 Year:,57%

Return on Equity
10 Years:,20%
5 Years:,21%
3 Years:,19%
Last Year:,13%

