--- ABOUT ---
"Zota Health Care Limited is a renowned pharmaceutical company that manufactures, markets, and exports pharmaceutical, ayurvedic, nutraceutical, and over-the-counter (OTC) products across boundaries into the semi-regulated and regulated markets of Asian Countries markets of African Countries, Russian Countries & Latin America. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,529","1,308","1,740",

Book Value,Dividend Yield,ROCE,ROE
200,0.08,-8.47,-15.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,37,39,45,47,50,56,67,72,97,104,129,143,163
Expenses +,36,37,41,44,51,58,68,78,95,100,123,143,154
Operating Profit,1,1,4,3,-1,-1,-1,-6,2,4,6,-0,9
OPM %,3%,3%,10%,7%,-3%,-2%,-1%,-8%,3%,4%,5%,-0%,5%
Other Income +,1,0,0,0,0,0,1,1,1,1,2,2,-3
Interest,1,1,1,1,2,3,3,2,3,3,4,5,5
Depreciation,4,3,5,5,7,8,10,11,14,15,19,22,27
Profit before tax,-3,-3,-1,-3,-10,-12,-13,-18,-14,-13,-14,-26,-26
Tax %,-15%,1%,49%,7%,-27%,5%,-4%,2%,-10%,5%,13%,14%,-45%
Net Profit +,-3,-3,-2,-3,-7,-13,-12,-19,-13,-14,-16,-30,-14
EPS in Rs,-1.05,-1.13,-0.64,-1.14,-2.68,-4.79,-4.41,-6.78,-4.50,-4.81,-5.20,-8.73,-4.09
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2011,Mar 2012,Mar 2014,Mar 2015,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2011,Mar 2012,Mar 2014,Mar 2015,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,,,3,5,-3,6,-1,13,-2,-6,-50,-84
Cash from Investing Activity +,,,-1,-1,9,-4,4,-27,15,-13,-92,-314
Cash from Financing Activity +,,,-2,-4,-6,-3,-2,14,-14,19,145,490
Net Cash Flow,,,0,0,-1,-1,1,1,-1,-0,3,92
Free Cash Flow,,,2,4,-6,-1,-2,10,-13,-23,-96,-197
CFO/OP,,,78%,81%,-12%,147%,-134%,115%,2%,-59%,811%,-394%

--- RATIOS ---
,Mar 2011,Mar 2012,Mar 2014,Mar 2015,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,75,71,79,77,95,112,99,102,73,55,51,50
Inventory Days,122,141,134,175,208,139,140,121,183,201,277,329
Days Payable,77,90,0,0,104,82,77,78,116,126,111,178
Cash Conversion Cycle,120,123,212,251,199,169,161,145,140,131,217,200
Working Capital Days,102,70,78,80,175,152,143,108,111,75,100,84
ROCE %,,20%,,32%,,6%,-2%,15%,-2%,-7%,-17%,-8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,68.12%,66.16%,66.15%,66.15%,64.44%,62.40%,62.02%,59.72%,57.42%,55.81%,50.64%,49.38%
FIIs +,0.04%,0.02%,0.00%,0.00%,0.01%,0.01%,0.24%,0.87%,3.82%,3.49%,8.09%,8.21%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.99%,1.03%,3.08%,4.25%,4.95%,7.22%,6.40%
Public +,31.84%,33.83%,33.85%,33.85%,35.55%,36.60%,36.71%,36.33%,34.52%,35.75%,34.06%,36.00%
No. of Shareholders,"7,107","7,285","7,589","7,435","7,661","8,937","9,763","10,389","10,354","11,855","13,185","14,005"

--- CAGR BOXES ---




