--- ABOUT ---
"AIA manufactures high-chrome grinding media, liners and diaphragms, collectively known as mill internals. These are used for crushing and grinding operations in the cement, power utility & aggregates and mining industries. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"43,739","4,687","4,780",34.4

Book Value,Dividend Yield,ROCE,ROE
860,0.34,21.1,17.0

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,274","1,240","1,295","1,169","1,150","1,020","1,044","1,066","1,157","1,039","1,048","1,067","1,266"
Expenses +,958,897,913,858,853,731,769,783,855,733,751,777,904
Operating Profit,316,343,382,311,297,289,276,283,302,306,297,290,363
OPM %,25%,28%,30%,27%,26%,28%,26%,27%,26%,29%,28%,27%,29%
Other Income +,64,60,62,84,77,83,91,72,98,114,99,132,140
Interest,10,8,7,7,6,6,5,1,8,7,8,16,5
Depreciation,23,24,25,27,25,25,24,26,28,28,28,28,29
Profit before tax,346,371,412,361,344,341,337,327,363,386,360,378,468
Tax %,23%,26%,21%,22%,24%,24%,24%,21%,21%,21%,23%,22%,16%
Net Profit +,268,273,324,280,260,259,256,259,285,305,277,293,393
EPS in Rs,28.43,28.87,34.25,29.64,27.62,27.52,27.51,27.78,30.56,32.69,29.73,31.55,42.14
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Fixed Assets +,551,672,670,671,845,890,811,790,"1,003","1,110","1,175","1,233"
CWIP,46,38,43,97,60,32,161,210,107,92,77,16
Investments,637,946,960,"1,092","1,145","1,418",809,"1,055","2,254","3,043","3,919","4,302"
Other Assets +,"1,314","1,128","1,518","1,699","1,984","1,821","2,977","3,070","3,266","3,249","2,663","2,987"
Total Assets,"2,549","2,785","3,190","3,559","4,033","4,162","4,758","5,125","6,630","7,494","7,833","8,538"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,307,595,231,294,190,679,598,-40,868,903,"1,162",592
Cash from Investing Activity +,-257,-449,-16,-196,-162,-310,-351,101,"-1,212",-819,-203,-124
Cash from Financing Activity +,-83,-208,-91,-158,-0,-429,67,-267,395,-211,-743,-660
Net Cash Flow,-33,-63,124,-60,27,-60,314,-205,51,-127,217,-193
Free Cash Flow,125,418,151,157,-9,548,475,-165,675,693,"1,027",491
CFO/OP,85%,125%,61%,84%,56%,121%,118%,17%,94%,92%,123%,69%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,66,75,80,90,84,80,81,82,64,66,70,97
Inventory Days,220,199,263,209,234,242,241,304,215,212,214,270
Days Payable,57,50,68,60,52,42,53,49,46,31,41,47
Cash Conversion Cycle,229,223,275,239,266,279,269,337,233,247,243,320
Working Capital Days,119,107,133,132,154,149,136,191,102,129,118,537
ROCE %,29%,25%,25%,20%,20%,19%,17%,17%,25%,23%,19%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.47%,58.47%,58.47%,58.47%,58.47%,58.50%,58.50%,58.50%,58.50%,58.50%,58.50%,58.50%
FIIs +,18.05%,18.50%,18.29%,18.16%,17.68%,17.93%,17.21%,17.06%,17.00%,16.66%,16.57%,16.79%
DIIs +,20.93%,20.29%,20.46%,20.53%,20.94%,20.83%,21.84%,22.03%,22.02%,22.18%,22.26%,22.03%
Government +,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,2.56%,2.74%,2.78%,2.82%,2.91%,2.73%,2.43%,2.40%,2.48%,2.64%,2.66%,2.69%
No. of Shareholders,"37,942","40,326","43,427","44,943","45,928","50,461","53,263","54,166","55,456","59,297","55,406","59,500"

--- CAGR BOXES ---




