--- ABOUT ---
"It is India’s 1st Global Scale Theme Leisure & Entertainment Destination. Its flagship Imagicaa park at Khopoli is spread over 110 acres, an all-weather family entertainment destination comprising Theme Park, Water Park, Snow Park, and a 5-star Hotel – Novotel Imagica Khopoli. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,520",44.5,71.8,"4,000"

Book Value,Dividend Yield,ROCE,ROE
22.2,0.00,1.86,0.05

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,53.89,100.33,35.84,67.56,56.63,183.98,39.97,91.86,94.40,148.10,41.81,92.08,91.86
Expenses +,39.42,50.35,31.56,42.39,39.39,73.85,43.45,62.25,53.94,75.50,50.91,69.89,61.57
Operating Profit,14.47,49.98,4.28,25.17,17.24,110.13,-3.48,29.61,40.46,72.60,-9.10,22.19,30.29
OPM %,26.85%,49.82%,11.94%,37.26%,30.44%,59.86%,-8.71%,32.23%,42.86%,49.02%,-21.77%,24.10%,32.97%
Other Income +,-490.83,570.58,-42.33,0.57,-1.36,-0.55,3.11,1.70,3.24,2.30,4.35,1.59,2.10
Interest,-1.24,0.40,0.38,0.41,0.38,0.39,2.09,3.69,4.46,4.26,4.45,5.40,5.64
Depreciation,-119.16,22.70,22.96,18.09,15.54,21.11,21.87,23.13,22.99,25.66,25.54,22.69,24.12
Profit before tax,-355.96,597.46,-61.39,7.24,-0.04,88.08,-24.33,4.49,16.25,44.98,-34.74,-4.31,2.63
Tax %,-55.08%,1.39%,-6.55%,40.47%,"-12,500.00%",25.25%,-74.19%,28.51%,3.20%,1.47%,12.00%,19.95%,85.17%
Net Profit +,-159.88,589.15,-57.37,4.32,4.95,65.84,-6.28,3.22,15.73,44.31,-38.91,-5.17,0.40
EPS in Rs,-3.88,12.23,-1.19,0.09,0.10,1.21,-0.12,0.06,0.28,0.78,-0.69,-0.09,0.01
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
ROCE %,,-2%,-2%,-2%,-4%,-27%,-18%,-17%,35%,3%,7%,2%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,70.86%,70.85%,70.85%,70.85%,74.09%,74.09%,74.09%,74.02%,74.02%,74.02%,74.02%,74.02%
FIIs +,0.04%,0.05%,0.08%,0.57%,0.56%,0.86%,0.53%,0.55%,0.57%,0.40%,0.40%,0.59%
DIIs +,8.81%,6.99%,4.53%,2.86%,2.49%,2.51%,2.51%,2.40%,2.41%,2.42%,2.14%,1.98%
Public +,20.28%,22.12%,24.52%,25.71%,22.84%,22.53%,22.85%,23.02%,22.98%,23.17%,23.44%,23.42%
No. of Shareholders,"45,568","52,838","59,832","73,546","75,712","85,162","86,640","85,700","85,077","84,605","82,049","81,213"

--- CAGR BOXES ---




