--- ABOUT ---
"Everest Industries Ltd is one of India’s leading and fastest growing complete building solutions providers. Incorporated in 1934, Everest has a rich history in manufacturing of Building materials and Pre-Engineered Steel Buildings. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
600,378,750,

Book Value,Dividend Yield,ROCE,ROE
312,0.66,-8.54,-16.1

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,446,484,308,352,432,522,377,371,453,501,306,283,327
Expenses +,437,464,309,344,417,495,379,377,442,484,315,302,353
Operating Profit,10,20,-2,8,15,27,-2,-6,10,16,-9,-19,-26
OPM %,2%,4%,-1%,2%,3%,5%,-0%,-2%,2%,3%,-3%,-7%,-8%
Other Income +,20,12,7,5,2,9,2,1,14,3,2,-12,5
Interest,26,3,3,3,4,4,6,6,7,6,7,7,9
Depreciation,8,8,8,8,8,9,9,9,12,10,10,10,11
Profit before tax,-4,22,-6,1,3,22,-15,-20,6,3,-25,-48,-42
Tax %,-388%,21%,3%,28%,-56%,29%,-20%,-22%,-36%,51%,-27%,-21%,12%
Net Profit +,13,18,-6,1,5,16,-12,-15,8,2,-18,-38,-47
EPS in Rs,8.24,11.17,-3.70,0.51,3.45,10.07,-7.38,-9.79,4.83,1.03,-11.46,-23.95,-29.75
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Free Cash Flow,4,64,36,128,8,26,248,2,-201,65,-160,83
CFO/OP,71%,118%,157%,166%,27%,140%,202%,73%,-229%,443%,-320%,-302%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,30,31,32,20,26,19,17,14,23,22,33,28
Inventory Days,140,126,131,127,153,153,142,163,194,151,154,139
Days Payable,68,86,92,81,86,72,92,83,63,68,59,71
Cash Conversion Cycle,102,71,71,66,94,100,68,94,154,105,128,97
Working Capital Days,-18,5,11,12,27,29,-11,1,42,22,38,12
ROCE %,12%,12%,4%,15%,18%,5%,18%,13%,11%,4%,1%,-9%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,50.39%,50.30%,50.28%,50.25%,50.23%,50.15%,50.15%,50.15%,50.15%,50.22%,50.22%,50.22%
FIIs +,10.63%,10.50%,10.46%,10.44%,10.46%,10.49%,10.46%,10.38%,10.33%,10.37%,10.28%,10.29%
DIIs +,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.05%,0.07%,0.07%,0.07%,0.07%,0.03%
Public +,38.94%,39.17%,39.22%,39.28%,39.28%,39.34%,39.35%,39.40%,39.46%,39.35%,39.41%,39.45%
No. of Shareholders,"20,538","19,404","19,912","19,948","19,640","19,734","20,884","20,734","19,619","19,137","18,929","18,599"

--- CAGR BOXES ---




