--- ABOUT ---
"Dhanuka Agritech manufactures a wide range of agro-chemicals like herbicides, insecticides, fungicides, plant growth regulators in various forms  liquid, dust, powder and granules.(Source : 202003 Annual Report Page No:93)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,816","1,068","1,975",16.5

Book Value,Dividend Yield,ROCE,ROE
311,0.19,28.3,22.0

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025
Sales +,318,393,543,393,371,369,618,403,368,494,654,445,442
Expenses +,253,341,445,342,293,325,476,341,288,422,495,370,332
Operating Profit,65,51,98,52,78,44,142,62,80,72,160,76,110
OPM %,20%,13%,18%,13%,21%,12%,23%,15%,22%,15%,24%,17%,25%
Other Income +,12,17,6,8,15,7,6,7,15,7,11,7,11
Interest,1,1,1,1,1,1,1,1,1,1,1,1,2
Depreciation,4,4,4,4,5,5,10,13,13,12,13,13,17
Profit before tax,72,64,98,54,87,45,137,56,81,66,157,68,102
Tax %,25%,23%,25%,15%,25%,26%,26%,19%,28%,26%,25%,19%,26%
Net Profit +,54,49,73,46,65,33,102,45,59,49,118,55,76
EPS in Rs,11.68,10.54,15.68,9.89,14.33,7.23,22.33,9.95,12.95,10.73,26.07,12.21,16.75
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Days Payable,38,52,46,48,60,51,64,50,74,62,57,46
Cash Conversion Cycle,214,199,160,250,166,165,156,151,143,133,174,168
Working Capital Days,118,113,112,138,122,145,125,103,112,107,140,121
ROCE %,36%,33%,31%,34%,29%,23%,26%,36%,30%,27%,27%,28%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,70.19%,70.19%,70.19%,70.19%,70.19%,70.29%,70.29%,70.32%,69.88%,69.72%,69.72%,69.72%
FIIs +,3.55%,2.21%,1.34%,1.49%,1.53%,2.01%,2.16%,2.19%,2.67%,2.30%,2.14%,1.93%
DIIs +,17.24%,18.22%,18.41%,18.90%,19.29%,19.03%,18.73%,18.06%,17.63%,18.08%,18.78%,19.43%
Public +,9.03%,9.39%,10.07%,9.43%,9.00%,8.68%,8.82%,9.42%,9.83%,9.91%,9.37%,8.91%
No. of Shareholders,"34,221","33,688","32,512","33,812","32,777","40,466","40,407","41,011","41,813","40,916","39,698","38,445"

--- CAGR BOXES ---




