--- ABOUT ---
"Incorporated in 1996, IntraSoft Technologies Ltd provides a multi-channel e-commerce retail platform to the US market [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
132,81.0,120,9.95

Book Value,Dividend Yield,ROCE,ROE
163,0.00,6.29,5.37

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,118.01,120.42,120.55,122.99,121.50,123.24,125.57,128.34,130.04,128.99,132.51,136.67,136.05
Expenses +,113.92,115.60,115.71,118.02,116.65,118.48,120.97,123.96,126.38,124.17,128.46,132.77,132.05
Operating Profit,4.09,4.82,4.84,4.97,4.85,4.76,4.60,4.38,3.66,4.82,4.05,3.90,4.00
OPM %,3.47%,4.00%,4.01%,4.04%,3.99%,3.86%,3.66%,3.41%,2.81%,3.74%,3.06%,2.85%,2.94%
Other Income +,1.75,1.83,1.44,1.59,2.51,0.77,0.60,0.09,0.12,0.08,0.06,0.03,0.23
Interest,2.82,2.88,2.98,2.86,3.16,1.61,0.32,0.31,0.32,0.33,0.25,0.26,0.31
Depreciation,0.27,0.25,0.25,0.24,0.23,0.22,0.21,0.24,0.18,0.18,0.18,0.17,0.16
Profit before tax,2.75,3.52,3.05,3.46,3.97,3.70,4.67,3.92,3.28,4.39,3.68,3.50,3.76
Tax %,11.27%,21.02%,19.67%,35.55%,40.55%,-0.27%,16.06%,31.12%,28.35%,6.38%,7.61%,25.43%,16.22%
Net Profit +,2.45,2.77,2.45,2.22,2.36,3.71,3.92,2.70,2.35,4.10,3.41,2.62,3.15
EPS in Rs,1.66,1.88,1.66,1.51,1.45,2.27,2.40,1.66,1.44,2.51,2.09,1.61,1.93
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Financing Activity +,-22,29,-28,57,-19,17,-5,10,26,2,-130,0
Net Cash Flow,5,3,3,3,-11,7,-7,-2,-5,-2,2,0
Free Cash Flow,2,-45,37,-58,5,-22,-5,-14,-33,-7,41,0
CFO/OP,60%,-92%,235%,-260%,419%,-177%,405%,270%,27%,91%,467%,0%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,3,5,4,4,5,2,1,3,3,3,3,3
Inventory Days,,43,25,,,,,,,104,22,13
Days Payable,,25,11,,,,,,,17,18,18
Cash Conversion Cycle,3,22,18,4,5,2,1,3,3,89,7,-1
Working Capital Days,5,18,7,26,33,60,45,56,46,49,-0,-2
ROCE %,7%,8%,11%,10%,2%,2%,5%,6%,6%,8%,6%,6%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,47.68%,47.68%,47.68%,43.06%,43.06%,43.06%,43.06%,43.06%,43.06%,43.06%,43.06%,43.06%
FIIs +,0.07%,0.07%,0.07%,0.17%,0.07%,0.09%,0.09%,0.08%,0.08%,0.08%,0.07%,0.07%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%
Public +,52.24%,52.24%,52.25%,56.77%,56.88%,56.86%,56.82%,56.84%,56.84%,56.85%,56.87%,56.86%
No. of Shareholders,"9,511","9,991","10,400","13,339","14,563","16,605","16,678","16,569","16,632","16,668","16,288","15,570"

--- CAGR BOXES ---




