Other Liabilities +,61,98,135,246,321,482,715,974,812,992,"1,005","1,189"
Total Liabilities,683,753,791,934,"1,107","1,189","1,613","2,382","2,413","3,009","3,338","3,730"
Fixed Assets +,95,51,466,452,350,257,257,305,484,700,739,810
CWIP,365,499,24,0,6,13,6,54,64,104,90,0
Investments,0,4,0,0,75,0,0,0,0,0,120,25
Other Assets +,223,199,300,482,676,918,"1,349","2,023","1,865","2,205","2,389","2,894"
Total Assets,683,753,791,934,"1,107","1,189","1,613","2,382","2,413","3,009","3,338","3,730"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,51,93,72,32,-30,239,561,486,247,590,642,574
Cash from Investing Activity +,-40,-73,-5,-5,-54,-126,-10,-111,-70,-484,-220,48
Cash from Financing Activity +,0,6,15,5,74,-67,-168,-97,-328,-151,-208,-375
Net Cash Flow,11,26,82,32,-10,46,384,278,-151,-44,214,247
Free Cash Flow,9,19,65,23,-18,102,530,425,91,434,514,477
CFO/OP,66%,133%,127%,49%,-32%,154%,142%,86%,66%,94%,106%,102%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,218,70,72,95,112,61,58,64,62,78,76,82
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,218,70,72,95,112,61,58,64,62,78,76,82
Working Capital Days,175,22,5,21,54,20,-4,5,21,34,30,40
ROCE %,1%,3%,6%,2%,4%,-24%,52%,59%,38%,38%,29%,26%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,44.18%,44.17%,44.16%,44.16%,44.16%,44.12%,44.11%,44.11%,45.49%,46.17%,46.17%,46.17%
FIIs +,14.56%,15.15%,15.46%,15.13%,14.55%,14.64%,12.48%,10.39%,7.31%,9.06%,8.34%,7.60%
DIIs +,0.38%,0.74%,0.90%,0.66%,0.75%,0.79%,0.46%,0.80%,0.94%,0.76%,0.30%,0.28%
Public +,40.89%,39.94%,39.46%,40.04%,40.55%,40.42%,42.95%,44.45%,46.02%,43.55%,44.73%,45.48%
Others +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.24%,0.47%,0.47%,0.47%
No. of Shareholders,"1,96,325","2,00,795","2,19,688","2,40,882","2,43,001","2,59,734","2,80,102","3,03,507","3,07,377","2,77,823","2,78,365","2,73,754"

--- CAGR BOXES ---




