--- ABOUT ---
"Brigade Enterprises Ltd was established in 1986. It is a real estate developer in South India, based in Bengaluru, and expanding its area of operations in other parts of India. It has completed over 250 buildings aggregating to over 70 mn. sqft of developed space in residential, offices, retail, and hospitality sectors across Bengaluru and Mysuru, Chennai, Ahmedabad, Hyderabad, Kochi [1] [2] [3]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"17,791",545,881,27.4

Book Value,Dividend Yield,ROCE,ROE
209,0.34,10.5,10.4

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,843,654,"1,367","1,174","1,702","1,078","1,072","1,464","1,460","1,281","1,383","1,575","1,458"
Expenses +,641,479,"1,042",912,"1,270",785,780,"1,050","1,044",958,"1,056","1,164","1,093"
Operating Profit,202,175,325,262,433,293,292,414,416,323,328,411,365
OPM %,24%,27%,24%,22%,25%,27%,27%,28%,28%,25%,24%,26%,25%
Other Income +,47,31,41,34,60,36,66,66,72,52,46,29,72
Interest,100,108,110,135,138,152,123,114,107,106,102,90,112
Depreciation,83,68,76,82,76,68,69,76,76,76,76,80,80
Profit before tax,65,30,180,79,279,108,166,289,306,194,196,270,245
Tax %,3%,27%,38%,30%,24%,26%,31%,18%,18%,18%,13%,24%,22%
Net Profit +,63,22,112,56,211,81,115,236,249,158,170,206,191
EPS in Rs,2.25,1.25,4.34,2.39,6.69,2.72,3.65,7.25,7.58,4.60,4.98,5.72,4.46
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CWIP,486,"1,411","1,564","2,129","2,010","2,097",495,541,740,78,138,216
Investments,34,994,54,236,98,72,89,509,62,50,43,60
Other Assets +,"2,416","3,252","3,302","3,640","6,416","7,083","8,210","9,147","10,882","11,985","14,995","17,433"
Total Assets,"4,298","5,997","6,350","7,810","10,800","12,251","13,814","15,101","16,365","17,860","22,076","26,253"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,26,339,398,49,467,465,803,"1,032",966,334,995,-137
Cash from Investing Activity +,-384,-948,-335,"-1,084",-452,-717,-748,-971,-271,-379,-590,"-1,436"
Cash from Financing Activity +,373,631,-58,"1,032",45,321,30,33,-695,241,860,"1,202"
Net Cash Flow,16,21,5,-4,60,69,84,94,1,195,"1,265",-372
Free Cash Flow,-193,-570,29,-865,-133,-268,336,824,701,66,358,"-1,871"
CFO/OP,20%,69%,82%,26%,72%,79%,180%,148%,130%,48%,93%,26%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,4,8,7,34,52,60,99,61,49,37,45,38
Inventory Days,,"3,042","3,244","3,898","2,040","3,653","9,712","8,486",,"2,094","4,134","4,667"
Days Payable,,559,740,942,258,351,949,885,,206,366,361
Cash Conversion Cycle,4,"2,491","2,511","2,991","1,834","3,362","8,861","7,662",49,"1,926","3,813","4,345"
Working Capital Days,-11,7,-0,59,66,41,-64,-57,-61,8,-66,29
ROCE %,11%,12%,11%,9%,12%,8%,4%,6%,8%,13%,13%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,43.78%,43.77%,43.75%,43.73%,43.72%,41.37%,41.37%,41.14%,41.13%,41.13%,41.12%,41.11%
FIIs +,13.67%,13.40%,13.73%,14.86%,16.17%,18.47%,20.23%,20.21%,19.33%,18.67%,18.14%,16.75%
DIIs +,25.45%,25.41%,25.01%,23.84%,22.86%,24.02%,22.91%,22.87%,23.44%,23.28%,23.55%,24.74%
Public +,17.09%,17.44%,17.50%,17.58%,17.26%,16.14%,15.50%,15.77%,16.09%,16.95%,17.19%,17.40%
No. of Shareholders,"60,920","63,535","68,712","76,977","86,130","86,803","1,12,760","1,28,008","1,32,690","1,74,585","1,59,156","1,59,254"

--- CAGR BOXES ---




