--- ABOUT ---
"Sundaram fasteners ltd, a part of the TVS Group of Companies, is engaged in manufacturing critical, high precision components such as fasteners, power train components etc for the automotive, infrastructure, windmill, and aviation sectors. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"18,461",879,"1,080 / 730",30.6

Book Value,Dividend Yield,ROCE,ROE
203,0.91,17.6,14.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,448","1,411","1,422","1,367","1,466","1,498","1,486","1,441","1,531","1,533","1,521","1,541","1,693"
Expenses +,"1,221","1,184","1,191","1,166","1,238","1,251","1,241","1,213","1,306","1,286","1,269","1,301","1,437"
Operating Profit,227,226,231,201,228,247,245,228,225,247,252,240,256
OPM %,16%,16%,16%,15%,16%,16%,16%,16%,15%,16%,17%,16%,15%
Other Income +,4,5,7,31,11,5,13,3,7,20,21,-1,27
Interest,13,10,7,7,8,7,9,8,10,9,11,8,10
Depreciation,50,52,54,54,53,54,56,56,58,59,60,57,60
Profit before tax,168,169,176,172,178,192,193,166,164,199,202,174,213
Tax %,24%,24%,24%,25%,25%,26%,26%,21%,24%,26%,24%,25%,24%
Net Profit +,127,129,133,129,134,143,144,131,124,148,153,131,161
EPS in Rs,6.01,6.07,6.28,6.12,6.36,6.75,6.78,6.20,5.92,7.06,7.18,6.21,7.68
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Net Cash Flow,-1,1,12,-6,-11,21,-16,12,21,-35,14,44
Free Cash Flow,-27,407,8,156,-136,396,266,202,241,191,29,467
CFO/OP,45%,266%,60%,85%,78%,139%,85%,71%,73%,83%,64%,101%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,57,61,72,75,71,64,89,75,74,80,89,89
Inventory Days,149,117,132,128,127,136,172,145,135,147,166,175
Days Payable,84,93,103,110,96,92,151,101,79,83,78,91
Cash Conversion Cycle,122,85,101,93,103,108,110,119,130,144,177,173
Working Capital Days,5,9,14,31,29,24,48,49,57,69,78,86
ROCE %,17%,20%,29%,28%,27%,16%,17%,20%,19%,19%,17%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,48.51%,48.51%,48.51%,48.51%,48.51%,46.94%,46.94%,46.94%,46.94%,46.94%,46.94%,46.94%
FIIs +,11.95%,12.83%,12.51%,12.59%,13.15%,13.26%,13.03%,12.97%,11.10%,10.56%,10.02%,11.25%
DIIs +,18.64%,17.89%,18.47%,18.63%,18.68%,20.34%,20.82%,20.94%,22.67%,23.28%,23.83%,22.39%
Public +,20.91%,20.76%,20.51%,20.26%,19.65%,19.45%,19.19%,19.13%,19.27%,19.21%,19.19%,19.42%
No. of Shareholders,"70,042","72,808","73,815","71,610","70,549","71,961","76,097","77,151","78,115","78,984","78,795","77,340"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,7%
5 Years:,12%
3 Years:,4%
TTM:,6%

Compounded Profit Growth
10 Years:,12%
5 Years:,11%
3 Years:,7%
TTM:,12%

Stock Price CAGR
10 Years:,17%
5 Years:,2%
3 Years:,-9%
1 Year:,-9%

Return on Equity
10 Years:,18%
5 Years:,16%
3 Years:,15%
Last Year:,15%

