--- ABOUT ---
"Deccan Gold Mines Limited was established in the year 2003 by Australian promoters with deep roots in the mining and exploration sector. Since its inception, DGML and its wholly owned subsidiary Deccan Exploration Services Private Limited (DESPL) have actively pursued gold exploration activities through adoption of modern methods and latest technology in all of its exploration prospects. Since the change in management in October, 2021 the Company has taken significant efforts to expand its portfolio in India and overseas [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,249",215,221,

Book Value,Dividend Yield,ROCE,ROE
25.1,0.00,-13.1,-14.1

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,0.09,0.61,0.06,0.31,3.23,3.08,3.65,1.07,0.47,0.38,3.06,1.41,9.33
Expenses +,0.92,0.90,2.26,6.79,7.68,6.79,24.56,23.57,21.65,24.52,12.33,11.50,10.63
Operating Profit,-0.83,-0.29,-2.20,-6.48,-4.45,-3.71,-20.91,-22.50,-21.18,-24.14,-9.27,-10.09,-1.30
OPM %,-922.22%,-47.54%,"-3,666.67%","-2,090.32%",-137.77%,-120.45%,-572.88%,"-2,102.80%","-4,506.38%","-6,352.63%",-302.94%,-715.60%,-13.93%
Other Income +,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Interest,0.00,0.00,0.00,0.00,2.32,0.00,0.00,0.00,2.70,3.65,4.88,6.24,0.15
Depreciation,0.02,0.00,2.21,2.98,3.68,3.12,3.20,3.20,3.18,3.19,3.25,3.24,6.78
Profit before tax,-0.85,-0.29,-4.41,-9.46,-10.45,-6.83,-24.11,-25.70,-27.06,-30.98,-17.40,-19.57,-8.23
Tax %,11.76%,0.00%,0.00%,0.00%,0.29%,0.00%,0.00%,0.00%,0.00%,-0.39%,0.00%,-0.31%,0.97%
Net Profit +,-0.95,-0.29,-4.41,5.15,-68.07,38.20,-68.21,-24.55,11.82,-28.12,-19.88,-22.19,5.73
EPS in Rs,-0.06,-0.02,-0.24,0.28,-3.66,2.07,-3.35,-1.09,0.74,-1.25,-0.84,-0.96,0.39
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CFO/OP,82%,46%,53%,120%,107%,76%,-105%,11%,79%,480%,81%,117%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,,,,,,,182,22,0,24,8
Inventory Days,,,,,,,,,,"5,997","16,704","13,718"
Days Payable,,,,,,,,,,674,"1,512","2,434"
Cash Conversion Cycle,,,,,,,,182,22,"5,324","15,216","11,292"
Working Capital Days,,,,,,,,"10,311",-398,"-5,648",999,680
ROCE %,-190%,-31%,-19%,-6%,-6%,-5%,-7%,-6%,-2%,-9%,-21%,-13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,30.54%,26.31%,25.93%,25.64%,25.52%,25.19%,24.96%,24.68%,24.16%,24.16%,20.84%,20.62%
FIIs +,3.12%,2.16%,1.88%,1.88%,1.99%,1.87%,1.86%,1.84%,1.83%,1.88%,1.87%,1.84%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.11%,0.14%,0.16%,0.25%,0.23%
Public +,66.34%,71.53%,72.17%,72.46%,72.49%,72.93%,73.15%,73.39%,73.88%,73.80%,77.05%,77.31%
No. of Shareholders,"20,687","23,595","29,223","30,367","32,814","37,727","39,571","39,630","40,274","43,030","48,312","52,123"

--- CAGR BOXES ---




