--- ABOUT ---
"Established in 1992, Gravita India Ltd is one of the largest lead producer in India. The company's business is organized across four specialized verticals: Lead Recycling (flagship), Aluminum recycling, Plastic recycling and Turnkey projects. The company also has expertise in the recycling of used batteries, cable scrap/other Lead scrap, Aluminum scrap, Plastic scrap, etc."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"12,707","1,722","1,950 / 1,267",33.6

Book Value,Dividend Yield,ROCE,ROE
332,0.37,17.0,16.8

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,749,703,836,758,863,908,927,996,"1,037","1,040","1,036","1,017","1,173"
Expenses +,686,645,764,677,791,820,864,916,945,939,933,897,"1,060"
Operating Profit,63,58,73,80,72,88,63,81,92,101,102,120,113
OPM %,8%,8%,9%,11%,8%,10%,7%,8%,9%,10%,10%,12%,10%
Other Income +,23,23,14,15,25,7,40,29,36,30,26,12,9
Interest,10,13,11,13,12,13,12,13,6,6,8,7,4
Depreciation,7,8,9,9,12,7,7,8,8,9,9,10,11
Profit before tax,70,61,67,74,72,75,85,89,115,116,111,115,106
Tax %,8%,14%,12%,17%,4%,9%,15%,12%,17%,20%,14%,15%,13%
Net Profit +,64,53,59,61,69,68,72,78,95,93,96,97,92
EPS in Rs,9.24,7.54,8.38,8.73,9.99,9.75,10.43,10.56,12.89,12.64,13.01,13.23,12.45
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,250,240,355,492,573,614,726,998,"1,205","1,602","2,515","3,417"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-0,29,1,-3,89,34,77,10,200,42,282,169
Cash from Investing Activity +,-2,-10,-49,-42,-66,-14,-19,-69,-105,-158,-864,-364
Cash from Financing Activity +,6,-17,49,40,-17,-21,-57,72,-87,121,640,178
Net Cash Flow,3,2,2,-4,6,-2,1,12,7,5,59,-17
Free Cash Flow,-4,15,-46,-42,21,19,55,-61,93,-56,175,-46
CFO/OP,5%,164%,6%,9%,164%,41%,73%,11%,108%,32%,101%,54%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,19,25,34,41,28,18,15,18,18,31,26,37
Inventory Days,81,77,77,72,64,75,115,107,95,96,71,109
Days Payable,12,8,10,21,35,29,44,7,14,10,5,7
Cash Conversion Cycle,88,94,101,91,58,65,87,119,99,117,92,139
Working Capital Days,34,35,24,18,4,16,32,40,43,66,78,115
ROCE %,9%,7%,20%,23%,13%,19%,21%,31%,32%,28%,22%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,66.48%,66.48%,66.48%,66.48%,63.37%,63.37%,59.27%,59.27%,55.88%,55.88%,55.88%,55.88%
FIIs +,9.32%,9.99%,10.58%,11.08%,13.40%,14.01%,14.12%,14.03%,15.09%,14.65%,15.75%,13.94%
DIIs +,0.39%,0.42%,0.43%,0.43%,2.61%,3.21%,5.41%,5.44%,4.41%,4.87%,4.71%,5.15%
Public +,21.81%,21.66%,21.06%,20.56%,19.18%,17.95%,19.83%,19.90%,23.27%,23.26%,22.33%,23.71%
Others +,1.98%,1.45%,1.45%,1.45%,1.45%,1.45%,1.35%,1.35%,1.33%,1.33%,1.32%,1.32%
No. of Shareholders,"62,916","76,242","81,524","75,335","75,740","97,869","1,25,894","1,26,954","1,50,647","1,60,487","1,46,728","1,51,337"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,26%
5 Years:,25%
3 Years:,15%
TTM:,10%

Compounded Profit Growth
10 Years:,54%
5 Years:,46%
3 Years:,23%
TTM:,23%

Stock Price CAGR
10 Years:,59%
5 Years:,68%
3 Years:,41%
1 Year:,3%

Return on Equity
10 Years:,24%
5 Years:,24%
3 Years:,21%
Last Year:,17%

