Reserves,"-8,064","-8,537","-7,846","-8,031","-9,562","-12,047","-5,045","-5,369","-1,355","1,199","3,374","6,719"
Borrowings +,"17,811","11,414","11,114","11,996","11,552","13,210","6,925","6,465","1,938",150,323,556
Other Liabilities +,"11,243","5,842","7,887","6,092","5,816","4,303","3,019","3,535","2,486","3,108","6,531","8,850"
Total Liabilities,"21,731","9,723","12,160","11,121","8,871","6,530","6,601","6,475","5,523","7,179","12,960","18,869"
Fixed Assets +,"5,843","1,573","1,665","1,463","1,520","1,358","1,166","1,059",866,886,"1,780","2,309"
CWIP,356,233,206,353,229,122,107,20,6,20,105,176
Investments,266,393,670,67,20,20,23,0,0,8,43,217
Other Assets +,"15,266","7,524","9,619","9,237","7,102","5,030","5,305","5,396","4,651","6,264","11,032","16,166"
Total Assets,"21,731","9,723","12,160","11,121","8,871","6,530","6,601","6,475","5,523","7,179","12,960","18,869"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,"1,119",-739,"1,602",-109,"1,267",-929,530,"1,302",491,80,"1,092","1,202"
Cash from Investing Activity +,-825,"4,482",-643,-138,125,-32,-24,-19,85,-152,-749,-914
Cash from Financing Activity +,-199,"-5,656","-1,249",492,"-1,898",969,-327,"-1,045",-709,132,343,-155
Net Cash Flow,95,"-1,914",-290,245,-506,8,180,238,-133,60,686,133
Free Cash Flow,429,"-1,126","1,211",-764,"1,020","-1,029",482,"1,226",477,-147,724,626
CFO/OP,-23%,270%,67%,-17%,"-5,358%",108%,96%,144%,61%,10%,59%,42%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,97,104,134,137,168,130,76,72,102,130,137
Inventory Days,90,164,168,216,355,400,503,186,176,210,171,152
Days Payable,122,193,233,180,265,253,366,155,86,165,156,172
Cash Conversion Cycle,18,68,39,170,227,315,266,107,162,148,145,117
Working Capital Days,-96,-56,-155,-100,-328,"-1,465",84,16,66,103,73,89
ROCE %,-48%,11%,53%,15%,-8%,-48%,10%,21%,20%,25%,33%,35%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,14.50%,13.28%,13.28%,13.28%,13.26%,13.25%,13.25%,13.25%,11.75%,11.73%,11.73%,11.73%
FIIs +,7.79%,10.88%,17.83%,19.57%,21.53%,23.72%,22.87%,23.04%,23.02%,22.70%,23.73%,23.85%
DIIs +,5.90%,9.81%,6.16%,6.30%,9.16%,9.02%,9.31%,8.73%,10.17%,10.14%,9.23%,9.18%
Government +,0.02%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,71.78%,65.99%,62.74%,60.85%,56.03%,54.02%,54.56%,54.98%,55.07%,55.40%,55.29%,55.23%
No. of Shareholders,"24,90,961","28,68,152","35,12,040","43,55,169","41,96,133","49,94,345","54,68,871","56,74,619","56,04,610","56,36,240","56,35,389","56,95,354"

--- CAGR BOXES ---




