--- ABOUT ---
"NACL is an established player and they deal in both technicals and formulations and they cater to the Indian market and to the international market as well. They have over 50 products covering all major crops. They have a strong logistic presence and the products are sold in more than 55,000 counters. NACL has become one of the reliable contract manufacturers for major MNCs. NACL exports products to over 30 countries and has forayed into International Brand business by registering brands in South-East Asia and Africa and are in the process of expanding reach in these regions."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,540",194,311,267

Book Value,Dividend Yield,ROCE,ROE
29.2,0.00,8.08,3.07

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,598.70,375.91,580.26,365.40,457.16,325.01,440.31,267.77,201.43,448.36,456.94,318.21,360.95
Expenses +,531.34,404.52,549.70,361.31,446.30,329.33,399.53,293.89,275.29,410.38,412.21,311.53,347.68
Operating Profit,67.36,-28.61,30.56,4.09,10.86,-4.32,40.78,-26.12,-73.86,37.98,44.73,6.68,13.27
OPM %,11.25%,-7.61%,5.27%,1.12%,2.38%,-1.33%,9.26%,-9.75%,-36.67%,8.47%,9.79%,2.10%,3.68%
Other Income +,4.08,2.86,1.48,1.52,3.90,2.74,3.57,1.82,30.15,1.17,-17.49,0.07,1.61
Interest,16.79,18.25,19.56,18.98,18.93,18.47,17.24,15.29,13.95,13.78,13.08,12.42,7.21
Depreciation,8.55,6.51,6.80,6.93,7.00,7.07,6.81,7.13,8.04,7.45,7.71,7.94,8.86
Profit before tax,46.10,-50.51,5.68,-20.30,-11.17,-27.12,20.30,-46.72,-65.70,17.92,6.45,-13.61,-1.19
Tax %,27.27%,-24.65%,28.17%,-21.67%,-19.34%,-23.30%,26.60%,-22.45%,-23.90%,27.23%,60.47%,-25.35%,-27.73%
Net Profit +,33.53,-38.06,4.08,-15.90,-9.01,-20.80,14.90,-36.23,-50.00,13.04,2.55,-10.16,-0.86
EPS in Rs,1.45,-1.65,0.18,-0.69,-0.39,-0.90,0.64,-1.56,-2.14,0.56,0.11,-0.43,-0.04
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,63.83%,63.83%,63.80%,63.72%,63.65%,63.65%,63.65%,63.07%,63.07%,53.08%,53.74%,53.70%
FIIs +,1.16%,1.03%,0.50%,0.28%,0.31%,0.18%,0.17%,0.12%,0.03%,0.17%,0.02%,0.05%
DIIs +,0.81%,0.96%,0.96%,0.96%,0.89%,0.00%,0.00%,0.00%,1.74%,1.32%,1.42%,1.46%
Public +,34.20%,34.18%,34.75%,35.04%,35.15%,36.16%,36.19%,36.81%,35.14%,45.42%,44.82%,44.79%
No. of Shareholders,"22,448","24,810","26,942","30,814","29,567","33,089","33,360","33,430","39,275","44,710","47,839","47,596"

--- CAGR BOXES ---




