--- ABOUT ---
"Subros Limited was incorporated in 1985 as a joint venture public limited company with Suri family of India (36.79% ownership), Denso Corporation, Japan (20% ownership) & Suzuki Motor Corporation, Japan (11.96% ownership). It is engaged in the business of manufacturing and supplying Auto Air Conditioning products for all major Automakers in Passenger and Commercial Vehicle Space. It has a technical collaboration with Denso Corporation [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,876",747,"1,214",28.4

Book Value,Dividend Yield,ROCE,ROE
191,0.35,19.8,14.7

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,748,693,813,732,832,810,828,821,908,878,880,948,"1,050"
Expenses +,697,646,743,673,755,733,752,745,816,796,811,866,958
Operating Profit,51,47,70,60,77,77,76,76,93,82,68,81,92
OPM %,7%,7%,9%,8%,9%,10%,9%,9%,10%,9%,8%,9%,9%
Other Income +,6,2,3,7,4,3,6,5,6,6,20,-2,8
Interest,2,2,3,4,4,3,2,3,3,2,2,3,2
Depreciation,28,27,29,28,32,31,32,32,34,31,31,32,31
Profit before tax,26,20,42,34,45,47,49,46,62,55,55,45,66
Tax %,31%,32%,36%,21%,32%,26%,25%,28%,25%,25%,25%,22%,26%
Net Profit +,18,14,27,27,30,35,36,33,46,41,41,35,49
EPS in Rs,2.80,2.08,4.10,4.12,4.66,5.36,5.58,5.05,7.08,6.26,6.25,5.33,7.56
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,973,"1,001","1,125","1,297","1,380","1,388","1,449","1,505","1,543","1,651","1,859","2,134"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,141,151,111,315,100,239,154,151,141,166,175,105
Cash from Investing Activity +,-94,-69,-75,-231,-126,-93,-58,-100,-145,-92,-165,-137
Cash from Financing Activity +,-48,-82,-35,-72,17,-148,-68,-53,4,-65,-13,7
Net Cash Flow,-1,-0,1,13,-8,-3,28,-1,-1,8,-3,-25
Free Cash Flow,47,82,33,84,-26,141,92,45,31,47,58,-42
CFO/OP,106%,103%,67%,157%,54%,138%,108%,107%,90%,75%,72%,55%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,24,28,31,31,29,35,42,37,27,34,49,56
Inventory Days,78,73,70,66,61,61,80,70,57,60,56,60
Days Payable,49,54,82,112,96,100,130,107,83,81,84,82
Cash Conversion Cycle,52,47,19,-16,-6,-4,-9,-1,2,13,21,34
Working Capital Days,-36,-33,-47,-52,-29,-23,-16,-9,-6,7,17,42
ROCE %,8%,9%,12%,16%,19%,13%,8%,7%,9%,16%,20%,20%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%,36.79%
FIIs +,32.59%,32.74%,33.35%,32.83%,33.22%,33.05%,32.81%,32.80%,32.93%,33.14%,32.78%,32.79%
DIIs +,12.46%,10.96%,9.48%,9.96%,10.40%,10.67%,10.72%,11.18%,11.32%,11.30%,11.05%,10.76%
Public +,18.15%,19.51%,20.38%,20.42%,19.60%,19.50%,19.68%,19.22%,18.95%,18.79%,19.38%,19.65%
No. of Shareholders,"32,369","38,402","48,337","53,981","46,567","47,760","48,934","47,848","47,450","48,427","52,758","54,708"

--- CAGR BOXES ---




