--- ABOUT ---
"Saregama is the oldest music label company from India (established 1902, erstwhile ""Gramophone Company of India"" & then ""HMV""). The company is aiming to be a pure-play content company supported by the global consumption boom. [1] Since 2017, Saregama has been making headlines again owing to the launch of two unique initiatives, Saregama Carvaan and Yoodlee Films. [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"8,983",466,527,42.1

Book Value,Dividend Yield,ROCE,ROE
87.8,0.97,17.8,13.0

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,204,163,172,204,263,205,242,483,241,207,230,260,287
Expenses +,154,113,111,139,193,154,181,399,160,151,161,169,166
Operating Profit,49,50,61,66,70,51,61,84,80,55,69,92,121
OPM %,24%,31%,35%,32%,27%,25%,25%,17%,33%,27%,30%,35%,42%
Other Income +,17,18,13,15,18,12,13,16,23,14,11,0,8
Interest,2,1,0,1,0,0,0,0,5,1,1,1,2
Depreciation,6,7,8,9,12,13,14,15,17,17,19,21,24
Profit before tax,58,59,66,70,76,51,59,84,82,51,60,70,103
Tax %,25%,27%,27%,25%,29%,27%,24%,26%,27%,28%,27%,26%,28%
Net Profit +,44,43,48,52,54,37,45,62,60,37,44,51,74
EPS in Rs,2.27,2.26,2.49,2.71,2.79,1.91,2.33,3.23,3.12,1.90,2.27,2.66,3.91
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,247,267,480,578,709,620,784,"1,688","1,704","2,034","2,095","2,322"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,3,32,-4,-19,-36,79,190,94,93,93,331,100
Cash from Investing Activity +,-1,-4,0,0,-6,-5,-136,-630,-154,32,-220,-113
Cash from Financing Activity +,-6,-8,-3,9,38,-72,-49,677,-75,-85,-99,-31
Net Cash Flow,-4,20,-7,-10,-4,2,4,142,-136,40,12,-45
Free Cash Flow,0,25,-6,-22,-48,71,168,22,-10,1,170,-114
CFO/OP,499%,336%,83%,-24%,-61%,168%,156%,76%,73%,58%,149%,49%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,106,76,87,75,74,76,72,68,73,72,45,66
Inventory Days,,,,,,,"1,030",270,266,376,161,
Days Payable,,,,,,,838,165,114,147,86,
Cash Conversion Cycle,106,76,87,75,74,76,264,173,226,302,120,66
Working Capital Days,62,17,55,61,77,98,35,83,98,121,40,86
ROCE %,4%,11%,7%,11%,20%,15%,34%,23%,19%,18%,17%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.83%,59.09%,59.09%,59.09%,59.22%,59.38%,59.50%,59.65%,59.65%,59.65%,60.39%,60.84%
FIIs +,17.79%,17.12%,16.81%,16.05%,17.22%,17.29%,15.70%,16.45%,16.68%,16.82%,14.18%,12.18%
DIIs +,2.27%,2.38%,2.62%,2.58%,3.22%,4.00%,4.68%,4.63%,5.23%,5.16%,5.04%,7.10%
Public +,20.86%,21.15%,21.22%,22.00%,20.07%,19.08%,19.90%,18.97%,18.11%,18.04%,19.93%,19.42%
Others +,0.24%,0.26%,0.26%,0.26%,0.26%,0.24%,0.24%,0.30%,0.34%,0.34%,0.44%,0.44%
No. of Shareholders,"69,381","72,903","77,338","72,433","62,698","65,629","73,232","72,846","70,281","71,427","72,872","68,640"

--- CAGR BOXES ---




