Investments,223,227,231,248,942,"1,245","1,358","1,171",859,"1,200","1,400","1,478"
Other Assets +,"1,009",767,732,"1,656","3,396","2,348","1,819","2,678","2,998","2,474","2,238","2,676"
Total Assets,"2,246","1,953","1,853","2,739","5,144","4,438","4,244","5,308","5,692","5,701","5,648","6,166"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,276,249,157,594,"1,488",739,716,-141,113,612,280,213
Cash from Investing Activity +,-83,-29,-1,-9,-676,-275,-417,-183,-21,-184,-207,-320
Cash from Financing Activity +,-202,-219,-153,-588,-788,-460,-310,344,-100,-324,-159,97
Net Cash Flow,-8,1,3,-3,24,4,-11,20,-8,104,-86,-10
Free Cash Flow,249,218,154,580,"1,441",503,460,-499,-364,244,102,-36
CFO/OP,155%,188%,205%,65%,67%,"-17,020%","-1,349%",-2%,42%,169%,127%,59%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,121,134,153,129,66,68,84,98,72,78,75,71
Inventory Days,238,342,216,391,428,226,262,431,574,379,507,389
Days Payable,76,48,73,188,124,30,116,197,164,135,161,138
Cash Conversion Cycle,282,428,297,332,370,264,230,331,483,321,421,323
Working Capital Days,13,-7,-3,120,86,134,93,75,107,111,141,189
ROCE %,6%,3%,1%,86%,139%,-0%,-2%,14%,15%,9%,4%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,55.77%,55.77%,55.77%,55.77%,55.77%,55.77%,55.77%,55.77%,55.77%,55.77%,56.13%,56.27%
FIIs +,6.73%,6.81%,6.85%,6.86%,6.06%,6.93%,7.07%,7.18%,7.29%,7.97%,8.52%,10.23%
DIIs +,7.42%,7.21%,8.85%,10.38%,13.08%,12.79%,12.09%,11.65%,11.60%,11.99%,12.15%,8.63%
Public +,30.07%,30.21%,28.51%,26.98%,25.08%,24.51%,25.04%,25.38%,25.33%,24.27%,23.20%,24.86%
No. of Shareholders,"1,35,519","1,37,342","1,32,662","1,29,905","1,19,399","1,18,471","1,52,166","1,53,063","1,48,036","1,41,576","1,32,314","1,37,675"

--- CAGR BOXES ---




