--- ABOUT ---
"Kirloskar Brothers is a part of the Kirloskar Group engaged in the business of engineering and manufacturing of systems for fluid management. The core businesses include large infrastructure projects (Water Supply, Power Plants, and Irrigation), Pumps, Valves, Motors and Hydro turbines. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"15,355","1,934","2,476",38.0

Book Value,Dividend Yield,ROCE,ROE
310,0.36,20.8,17.7

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,125",900,913,965,"1,224","1,031","1,036","1,144","1,281",979,"1,028","1,116","1,415"
Expenses +,980,790,818,841,"1,033",919,894,978,"1,092",867,919,974,"1,233"
Operating Profit,145,110,95,124,191,112,142,166,190,112,108,142,182
OPM %,13%,12%,10%,13%,16%,11%,14%,14%,15%,11%,11%,13%,13%
Other Income +,13,10,2,16,36,15,14,11,24,16,18,4,1
Interest,8,8,6,5,8,6,6,8,6,6,6,9,9
Depreciation,18,18,19,21,21,21,22,22,24,23,24,25,28
Profit before tax,132,95,72,114,199,100,129,146,184,98,96,112,146
Tax %,31%,30%,34%,27%,28%,29%,26%,22%,33%,28%,30%,-7%,29%
Net Profit +,101,64,51,82,153,66,97,118,138,68,72,125,112
EPS in Rs,12.62,8.02,6.35,10.31,19.17,8.20,12.05,14.76,17.27,8.40,8.94,15.65,14.04
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,0,43,46,49,57,104,195,333,317,410,619,758
Other Assets +,"2,042","1,901","1,921","2,031","2,127","2,191","1,966","1,970","2,085","2,249","2,358","2,888"
Total Assets,"2,625","2,450","2,451","2,555","2,666","2,848","2,715","2,862","3,016","3,325","3,666","4,407"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,127,97,100,110,62,305,317,114,329,370,386,334
Cash from Investing Activity +,-134,-47,-35,-44,-57,-172,-145,-183,-73,-166,-236,-209
Cash from Financing Activity +,-2,-50,-58,-52,-23,125,-315,30,-169,-159,-92,-44
Net Cash Flow,-9,-0,8,14,-19,259,-143,-39,87,45,57,81
Free Cash Flow,-2,34,56,58,-3,168,245,50,209,259,297,204
CFO/OP,82%,159%,100%,82%,62%,165%,146%,76%,99%,95%,90%,86%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,106,78,77,71,66,57,62,62,48,48,40,53
Inventory Days,86,99,122,130,123,137,152,140,133,157,142,142
Days Payable,158,147,155,144,135,119,138,128,112,122,100,128
Cash Conversion Cycle,33,30,43,58,55,75,76,73,69,83,82,68
Working Capital Days,36,25,21,36,26,-5,14,20,28,36,37,82
ROCE %,9%,3%,5%,9%,7%,12%,15%,11%,22%,27%,28%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,65.95%,65.95%,65.95%,65.95%,65.95%,65.95%,65.95%,65.95%,65.95%,65.95%,65.95%,65.95%
FIIs +,1.78%,3.50%,3.88%,4.11%,5.03%,5.12%,5.61%,6.10%,6.27%,6.01%,6.05%,6.24%
DIIs +,8.98%,9.31%,9.40%,9.77%,9.88%,10.11%,10.22%,9.61%,9.79%,9.90%,10.32%,10.38%
Public +,23.29%,21.23%,20.77%,20.18%,19.13%,18.81%,18.20%,18.35%,18.01%,18.13%,17.67%,17.43%
No. of Shareholders,"34,532","41,238","40,363","43,058","50,109","70,037","71,630","72,077","66,864","68,236","66,938","66,266"

--- CAGR BOXES ---




